signal_0,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9,nonlinear_0,nonlinear_1,nonlinear_2,nonlinear_3,nonlinear_4,num_peaks,ox_peak_current,ox_peak_voltage,peak_width,peak_prominence,peak_area,peak_symmetry,max_gradient,min_gradient,mean_gradient,gradient_std,max_curvature,mean_curvature,diffusion_asymmetry,tafel_slope,tafel_intercept,reaction_activity,kinetic_energy,signal_entropy,equilibrium_potential,potential_range,current_range,baseline_drift,electrochemical_stability,mean_current,std_current,max_current,min_current,rms_current,skewness,kurtosis,label
0.11224174,0.17997372,0.6921957,-0.08717448,155.0,0.14056453,-0.000112152535,0.022516446,56.12191,263.0,3.193297,1.8188556,2.3051724,1.2028418,0.79618317,13.0,0.6921957,0.054108217,62.91266,0.7760367,0.24469452,1.2389032,0.06170468,-0.07856499,-0.000112152535,0.022516446,0.045084037,-8.307173e-05,1.0576131,-0.43378076,-3.0274262,0.12276105,22.494375,5.4810257,-0.83567137,2.0,0.7793702,0.027595097,5.5563664,0.11224174,0.17997372,0.6921957,-0.08717448,0.21210551,1.8188556,2.3051724,ascorbic_acid
0.113070205,0.17941664,0.71228045,-0.08169045,160.0,0.14446427,0.00013442097,0.022412464,56.554916,260.0,3.1424263,1.8531332,2.377478,1.2146205,0.81902975,11.0,0.71228045,0.04208417,60.63101,0.7593751,0.24498452,1.050484,0.060734525,-0.057560306,0.00013442097,0.022412464,0.054434408,-0.000174633,1.0,-0.33196953,-3.0200405,0.122122854,22.4876,5.476697,-0.7715431,2.0,0.7939709,0.0020177353,5.573619,0.113070205,0.17941664,0.71228045,-0.08169045,0.21207358,1.8531332,2.377478,ascorbic_acid
0.117778026,0.20392969,0.79470116,-0.08573195,165.0,0.14703688,-8.070883e-06,0.021947373,58.89616,358.0,3.1159732,1.819434,2.3882422,1.2679877,0.79163647,10.0,0.79470116,0.43486974,58.468506,0.8566931,0.26590997,0.52686423,0.06355081,-0.065943174,-8.070883e-06,0.021947373,0.057765596,-3.1440097e-05,1.0491803,0.9786775,-3.0695102,0.13272415,27.72949,5.415215,0.7274549,2.0,0.88043314,-0.011042315,4.9036508,0.117778026,0.20392969,0.79470116,-0.08573195,0.23549731,1.819434,2.3882422,uric_acid
0.118145466,0.20266914,0.8212112,-0.08680526,162.0,0.13555664,-0.00016786871,0.021404652,59.102932,362.0,3.084698,1.8833374,2.7241468,1.2785944,0.7703208,19.0,0.8212112,0.4509018,57.914288,0.9012554,0.2637138,0.6048804,0.08291844,-0.06398261,-0.00016786871,0.021404652,0.047803715,-0.00013194824,0.9920319,1.0221325,-3.1196973,0.13144484,27.516567,5.4054275,0.9358717,2.0,0.9080165,0.0148517545,4.93415,0.118145466,0.20266914,0.8212112,-0.08680526,0.23459142,1.8833374,2.7241468,uric_acid
0.105089374,0.21282324,0.8615359,-0.086339265,165.0,0.13052739,-0.00011183595,0.023563834,52.548862,301.0,2.8780737,2.3105977,4.3166595,1.2954705,0.77706903,13.0,0.8615359,0.20641282,51.79583,0.9353142,0.23767783,0.89866614,0.08514833,-0.07434481,-0.00011183595,0.023563834,0.054765936,-8.2954495e-05,0.9607843,0.043683443,-3.2081988,0.11923545,28.168755,5.2832747,0.85971946,2.0,0.9478752,-0.011483159,4.6987348,0.105089374,0.21282324,0.8615359,-0.086339265,0.23735525,2.3105977,4.3166595,dopamine
0.148828,0.26483506,1.0975828,-0.078540556,160.0,0.15810917,-5.1667277e-05,0.02311363,74.44818,307.0,2.8960311,2.1037796,3.3155136,1.390401,0.78972775,15.0,1.0975828,0.23046093,58.52373,1.1685566,0.3175246,0.64213115,0.071414314,-0.07132098,-5.1667277e-05,0.02311363,0.049397472,-0.00026927787,0.96850395,0.12178152,-2.9988906,0.1585522,46.143696,5.3047447,0.98797596,2.0,1.1761234,0.0026906386,3.775935,0.148828,0.26483506,1.0975828,-0.078540556,0.3037884,2.1037796,3.3155136,glucose
0.12028462,0.2039728,0.7707838,-0.0793258,160.0,0.13092512,-0.00015598473,0.022171991,60.1531,363.0,3.108316,1.8564986,2.5239644,1.2643894,0.7672591,7.0,0.7707838,0.45490983,60.10424,0.83419484,0.2652367,0.62918925,0.07869769,-0.07626337,-0.00015598473,0.022171991,0.053314615,0.00010989445,0.93050194,0.9822479,-3.1231723,0.13271913,28.036646,5.4021654,0.8717435,2.0,0.8501096,0.010152843,4.902614,0.12028462,0.2039728,0.7707838,-0.0793258,0.236798,1.8564986,2.5239644,uric_acid
0.11215501,0.1782277,0.71049136,-0.07101053,160.0,0.13100329,-0.00012484899,0.022114234,56.096878,265.0,3.2195058,1.7897403,2.1994612,1.2241263,0.80897605,11.0,0.71049136,0.06212425,60.657856,0.778307,0.24728103,1.2885938,0.06935909,-0.05757481,-0.00012484899,0.022114234,0.05713204,-3.564e-05,1.016129,-0.5285311,-2.9935393,0.12371271,22.17193,5.5118084,0.7915832,2.0,0.7815019,0.0112060085,5.6108,0.11215501,0.1782277,0.71049136,-0.07101053,0.21057981,1.7897403,2.1994612,ascorbic_acid
0.10593659,0.2146701,0.9042848,-0.08460353,162.0,0.12598065,0.00032895198,0.023936782,53.008266,297.0,2.8425663,2.3290875,4.4130588,1.293446,0.7689045,14.0,0.9042848,0.19038077,50.40107,0.9771909,0.23925172,0.73664844,0.10262797,-0.07260648,0.00032895198,0.023936782,0.054272827,-0.00013614984,0.9920319,0.18757814,-3.2517967,0.11903981,28.652908,5.2581067,-0.63927853,2.0,0.98888826,-0.010332852,4.65831,0.10593659,0.2146701,0.9042848,-0.08460353,0.23938634,2.3290875,4.4130588,dopamine
0.106997,0.21451989,0.90665966,-0.086468175,160.0,0.114455536,-0.00012793616,0.02262562,53.537346,301.0,2.859149,2.3273962,4.3762755,1.303927,0.73556685,20.0,0.90665966,0.20641282,51.89818,0.96936584,0.23988798,0.9001718,0.06235104,-0.06254449,-0.00012793616,0.02262562,0.05714031,-0.00016654044,0.953125,0.17130336,-3.222887,0.11959173,28.73357,5.2682915,-0.57114226,2.0,0.9931278,0.008009557,4.661572,0.106997,0.21451989,0.90665966,-0.086468175,0.23972304,2.3273962,4.3762755,dopamine
0.112616114,0.17799623,0.6978114,-0.086023375,172.0,0.123455554,1.1875986e-05,0.02177597,56.30996,266.0,3.1537757,1.8512305,2.4125404,1.2305545,0.8258071,14.0,0.6978114,0.06613226,65.87877,0.7636096,0.24567291,1.3250217,0.063014716,-0.057390083,1.1875986e-05,0.02177597,0.054202553,-0.00015378553,1.0576131,-0.37617353,-3.0230057,0.1218539,22.182526,5.485975,0.6432866,2.0,0.78383476,0.026868168,5.618096,0.112616114,0.17799623,0.6978114,-0.086023375,0.21063012,1.8512305,2.4125404,ascorbic_acid
0.11900687,0.20437461,0.8031191,-0.07730202,165.0,0.14705405,-8.385384e-05,0.020548595,59.51955,366.0,3.0654428,1.867817,2.5833158,1.3088621,0.84266436,16.0,0.8031191,0.46693388,59.59615,0.8685063,0.26380348,0.7078025,0.058510993,-0.056783624,-8.385384e-05,0.020548595,0.048609387,-0.00015981194,1.0408163,1.1836443,-3.143292,0.13180858,27.965809,5.3921723,-0.7715431,2.0,0.88042116,0.006277504,4.8929753,0.11900687,0.20437461,0.8031191,-0.07730202,0.23649867,1.867817,2.5833158,uric_acid
0.10574128,0.21424301,0.91131544,-0.074792676,158.0,0.12362884,-0.00028204016,0.023093302,52.846375,300.0,2.8414087,2.3422356,4.4719048,1.3072628,0.7588508,12.0,0.91131544,0.20240481,50.284454,0.9787954,0.23589484,0.82926077,0.07703217,-0.06450278,-0.00028204016,0.023093302,0.051367823,3.5827175e-05,0.97628456,0.20928568,-3.2422245,0.11864009,28.540644,5.2601957,-0.751503,2.0,0.9861081,0.01358676,4.6675963,0.10574128,0.21424301,0.91131544,-0.074792676,0.2389169,2.3422356,4.4719048,dopamine
0.15058835,0.26601774,1.0176864,-0.07044146,168.0,0.17431276,-7.787849e-05,0.023010563,75.27701,303.0,2.9484506,2.0808425,3.2130675,1.4030958,0.8526031,11.0,1.0176864,0.21442886,59.37147,1.0685076,0.32138905,0.55821663,0.0710078,-0.08502007,-7.787849e-05,0.023010563,0.054354683,1.6369526e-05,1.0408163,-0.011346678,-2.9543998,0.16032034,46.721146,5.311628,0.7234469,2.0,1.0881279,-0.020964159,3.7591476,0.15058835,0.26601774,1.0176864,-0.07044146,0.3056833,2.0808425,3.2130675,glucose
0.14869322,0.26411054,1.0283427,-0.08948953,162.0,0.15974991,-4.811363e-05,0.024051402,74.316864,314.0,2.9527159,2.0907197,3.233758,1.3772854,0.8023334,12.0,1.0283427,0.25851703,59.157997,1.088187,0.31733993,0.8732916,0.09706601,-0.06839024,-4.811363e-05,0.024051402,0.078173965,0.00015743764,0.93798447,0.05386468,-3.0219743,0.15841646,45.93203,5.3045425,-0.9318637,2.0,1.1178322,-0.011269867,3.7862933,0.14869322,0.26411054,1.0283427,-0.08948953,0.30309084,2.0907197,3.233758,glucose
0.109831646,0.17727725,0.6639871,-0.08347276,163.0,0.12155104,0.00011788218,0.020249125,54.91523,268.0,3.1979342,1.8051746,2.1926796,1.2383393,0.8199003,13.0,0.6639871,0.0741483,67.86164,0.73100567,0.24094011,1.4489932,0.06580498,-0.05601615,0.00011788218,0.020249125,0.075153805,0.00017830601,0.93050194,-0.39794374,-3.068783,0.12065957,21.745108,5.481621,0.40681362,2.0,0.7474599,0.0006468906,5.6408815,0.109831646,0.17727725,0.6639871,-0.08347276,0.20854308,1.8051746,2.1926796,ascorbic_acid
0.11833492,0.2022532,0.7719797,-0.09190639,170.0,0.14005592,0.0001173718,0.0230144,59.17975,357.0,3.1404848,1.8303567,2.4614317,1.2238663,0.8053911,13.0,0.7719797,0.4308617,61.86123,0.8388595,0.26586768,0.5288625,0.067431055,-0.07627183,0.0001173718,0.0230144,0.06373457,6.463843e-05,0.96850395,0.8644262,-3.0768068,0.13266474,27.454754,5.423989,-0.65531063,2.0,0.8638861,-0.0063314023,4.9442973,0.11833492,0.2022532,0.7719797,-0.09190639,0.23432778,1.8303567,2.4614317,uric_acid
0.10677562,0.2125498,0.8888696,-0.14056364,170.0,0.12997174,4.5494493e-05,0.022476194,53.368168,300.0,2.7595565,2.3302002,4.4382367,1.3141721,0.82117087,12.0,0.8888696,0.20240481,51.380257,0.9634939,0.2389518,0.8574403,0.06404166,-0.07693645,4.5494493e-05,0.022476194,0.067063026,-7.648803e-06,0.97628456,0.24997734,-3.2586863,0.11856874,28.289227,5.260326,-0.92785573,2.0,1.0294331,-0.018968817,4.7047796,0.10677562,0.2125498,0.8888696,-0.14056364,0.23786226,2.3302002,4.4382367,dopamine
0.11288894,0.17892021,0.6843286,-0.089467585,164.0,0.13412783,0.00012938408,0.022149568,56.462097,259.0,3.1968598,1.8330592,2.3229806,1.1927516,0.8345089,18.0,0.6843286,0.03807615,63.537643,0.7446196,0.24706648,1.0456781,0.06544514,-0.064104296,0.00012938408,0.022149568,0.052244242,-0.00025360094,0.96850395,-0.41717485,-3.0071087,0.122790545,22.378178,5.491735,0.60721445,2.0,0.7737962,-0.009902031,5.589083,0.11288894,0.17892021,0.6843286,-0.089467585,0.21155697,1.8330592,2.3229806,ascorbic_acid
0.14460133,0.26208586,1.049451,-0.075534925,162.0,0.15892668,-9.0609225e-05,0.023120094,72.257286,310.0,2.9383655,2.0826936,3.215164,1.392205,0.88911164,12.0,1.049451,0.24248497,59.34416,1.1188829,0.311939,0.7159351,0.07582191,-0.071174726,-9.0609225e-05,0.023120094,0.0523894,7.562382e-05,0.96850395,0.16379564,-3.017095,0.15595481,44.79927,5.297887,0.86372745,2.0,1.1249859,0.004265817,3.8155434,0.14460133,0.26208586,1.049451,-0.075534925,0.29933015,2.0826936,3.215164,glucose
0.10971012,0.17819907,0.6737986,-0.06844122,161.0,0.12867935,-2.2609238e-05,0.021070747,54.843105,265.0,3.1920557,1.8700147,2.4578638,1.2340529,0.7965965,14.0,0.6737986,0.06212425,63.02102,0.738024,0.23981309,1.3206295,0.06466008,-0.05381884,-2.2609238e-05,0.021070747,0.04633171,0.00019993553,1.0576131,-0.454575,-3.091106,0.119797416,21.895609,5.467138,0.46693388,2.0,0.74223983,-0.0026939616,5.6117015,0.10971012,0.17819907,0.6737986,-0.06844122,0.20926352,1.8700147,2.4578638,ascorbic_acid
0.14998488,0.26509318,1.022405,-0.09242758,152.0,0.1648789,-0.00026340157,0.023291577,74.97261,312.0,2.9628038,2.0829358,3.2060843,1.390991,0.7904707,10.0,1.022405,0.250501,59.210068,1.0943465,0.32172176,0.7859943,0.08038348,-0.09555774,-0.00026340157,0.023291577,0.09151418,0.00029274655,0.93798447,0.09315618,-2.938365,0.16042079,46.38493,5.324044,-0.71142286,2.0,1.1148326,0.0436673,3.7722583,0.14998488,0.26509318,1.022405,-0.09242758,0.30458146,2.0829358,3.2060843,glucose
0.10489728,0.2153272,0.9143355,-0.07249305,171.0,0.12676287,1.8066716e-05,0.023199718,52.419384,298.0,2.84251,2.3207695,4.3608165,1.293569,0.76882756,9.0,0.9143355,0.19438878,49.69692,0.9841452,0.23989126,0.76021874,0.07648656,-0.06772469,1.8066716e-05,0.023199718,0.09023677,0.0002848858,0.97628456,0.21387343,-3.220951,0.119773194,28.684622,5.2754693,0.84368736,2.0,0.9868285,-0.0057935836,4.644095,0.10489728,0.2153272,0.9143355,-0.07249305,0.23951878,2.3207695,4.3608165,dopamine
0.104679845,0.21276951,0.88797987,-0.084041886,160.0,0.1050889,4.5970966e-05,0.02302003,52.324753,300.0,2.8631265,2.317632,4.3755302,1.3105524,0.76970387,12.0,0.88797987,0.20240481,51.08847,0.9577445,0.23826225,0.83661175,0.06329292,-0.058399618,4.5970966e-05,0.02302003,0.05167147,-0.0001337784,1.1186441,0.06880458,-3.260063,0.1186155,28.114367,5.269352,0.6192385,2.0,0.9720217,0.0020060372,4.6999216,0.104679845,0.21276951,0.88797987,-0.084041886,0.237126,2.317632,4.3755302,dopamine
0.1477817,0.265393,1.0448484,-0.10485847,170.0,0.1649881,8.619818e-05,0.021641253,73.92002,307.0,2.9209406,2.0977595,3.3230488,1.41494,0.8065792,15.0,1.0448484,0.23046093,59.112637,1.1369975,0.31767184,0.6369529,0.06939861,-0.055504348,8.619818e-05,0.021641253,0.058450513,-0.0003268328,1.016129,0.08652595,-3.0175881,0.15841274,46.136433,5.2976727,-0.8557114,2.0,1.149707,-0.008046362,3.767997,0.1477817,0.265393,1.0448484,-0.10485847,0.3037645,2.0977595,3.3230488,glucose
0.11435285,0.18045324,0.7104878,-0.08080656,161.0,0.13677806,-6.875157e-05,0.020715358,57.12121,265.0,3.1672654,1.8679454,2.44798,1.2329788,0.84939283,18.0,0.7104878,0.06212425,64.80363,0.780378,0.24718383,1.2216941,0.067590676,-0.062340327,-6.875157e-05,0.020715358,0.04950509,0.00012649312,0.9607843,-0.32380375,-3.0175676,0.12312288,22.819973,5.480485,0.5551102,2.0,0.79129434,-0.00015588714,5.5416017,0.11435285,0.18045324,0.7104878,-0.08080656,0.21363509,1.8679454,2.44798,ascorbic_acid
0.11795982,0.20361705,0.7913057,-0.07471853,159.0,0.13958694,0.00011782011,0.02313703,58.94877,364.0,3.1113346,1.8496964,2.5169547,1.2325146,0.786577,15.0,0.7913057,0.45891783,59.524807,0.85630757,0.26446792,0.6530402,0.096229985,-0.07436199,0.00011782011,0.02313703,0.06262941,0.00024370657,1.0408163,1.0741591,-3.1921828,0.13165164,27.687214,5.3958907,0.8236473,2.0,0.86602426,0.004840312,4.9111795,0.11795982,0.20361705,0.7913057,-0.07471853,0.2353177,1.8496964,2.5169547,uric_acid
0.10568858,0.2150268,0.8930582,-0.08004277,157.0,0.11544252,-3.4245662e-05,0.022835148,52.86553,298.0,2.8102682,2.304715,4.2923,1.3075303,0.69641095,14.0,0.8930582,0.19438878,51.34003,0.97229975,0.23993737,0.7749437,0.05866799,-0.081012495,-3.4245662e-05,0.022835148,0.04949451,-0.00034752075,1.1097046,0.12209103,-3.2322886,0.11939967,28.703299,5.2605968,0.7034068,2.0,0.97310096,0.003944425,4.650583,0.10568858,0.2150268,0.8930582,-0.08004277,0.23959674,2.304715,4.2923,dopamine
0.10774536,0.21585672,0.9114783,-0.07207889,164.0,0.12585442,-4.8855436e-05,0.022506258,53.851254,301.0,2.8082974,2.3431118,4.4423637,1.3204325,0.7383419,12.0,0.9114783,0.20641282,51.272137,0.97473836,0.23744267,0.88092095,0.08387035,-0.0657867,-4.8855436e-05,0.022506258,0.06731375,6.2953004e-05,1.016129,0.1769787,-3.3280346,0.1183362,29.101591,5.2234416,0.98396796,2.0,0.98355716,0.010171618,4.632703,0.10774536,0.21585672,0.9114783,-0.07207889,0.24125336,2.3431118,4.4423637,dopamine
0.110721484,0.17497014,0.6780373,-0.09394901,158.0,0.14472027,-7.843996e-05,0.022037823,55.31802,263.0,3.2077963,1.8022592,2.2500374,1.2011551,0.784346,13.0,0.6780373,0.054108217,67.374664,0.7540884,0.2424067,1.2117435,0.0725473,-0.06064987,-7.843996e-05,0.022037823,0.06652792,6.864155e-05,0.93798447,-0.40241405,-3.0187058,0.120987,21.436897,5.498683,0.6472946,2.0,0.7719863,0.007495337,5.715261,0.110721484,0.17497014,0.6780373,-0.09394901,0.20705988,1.8022592,2.2500374,ascorbic_acid
0.10988274,0.18075663,0.70525116,-0.11455356,161.0,0.13244934,-0.00018314448,0.021277599,54.93768,265.0,3.140391,1.8425606,2.3800764,1.227214,0.7998616,17.0,0.70525116,0.06212425,63.84603,0.7920024,0.24263956,1.279202,0.069733486,-0.060219496,-0.00018314448,0.021277599,0.049072053,0.00013986658,0.9920319,-0.3967797,-3.00435,0.12152915,22.373589,5.4773717,0.57114226,2.0,0.8198047,-0.0009814836,5.5323,0.10988274,0.18075663,0.70525116,-0.11455356,0.21153529,1.8425606,2.3800764,ascorbic_acid
0.10619733,0.21358739,0.8790572,-0.09512112,161.0,0.11462821,-0.00024303148,0.023875212,53.0926,300.0,2.8449717,2.3390234,4.448099,1.2980747,0.77782434,17.0,0.8790572,0.20240481,49.76335,0.9451437,0.23723583,0.83373165,0.08733135,-0.09322536,-0.00024303148,0.023875212,0.10007899,0.00019886665,1.016129,0.32194108,-3.2742803,0.11828318,28.44872,5.2520304,-0.8116233,2.0,0.9741783,0.006477193,4.6819243,0.10619733,0.21358739,0.8790572,-0.09512112,0.23853186,2.3390234,4.448099,dopamine
0.14989205,0.26658767,1.059863,-0.06793165,159.0,0.17031075,0.00014672657,0.022584734,74.946815,307.0,2.9406986,2.1086624,3.3472178,1.3959652,0.8444084,17.0,1.059863,0.23046093,57.62294,1.121136,0.32023823,0.65160775,0.059753507,-0.059306975,0.00014672657,0.022584734,0.044874635,-4.223657e-05,0.93050194,0.17244093,-2.942368,0.1601991,46.76831,5.3155584,-0.6993988,2.0,1.1277946,0.012633157,3.7511108,0.14989205,0.26658767,1.059863,-0.06793165,0.30583757,2.1086624,3.3472178,glucose
0.118951276,0.20187499,0.754063,-0.08231511,163.0,0.14432862,0.00035813317,0.023222113,59.508904,358.0,3.1310346,1.8349221,2.4432924,1.2274019,0.781776,15.0,0.754063,0.43486974,61.25441,0.8081328,0.26482782,0.54150313,0.13176458,-0.06828704,0.00035813317,0.023222113,0.05460762,-0.00026329956,1.0491803,0.9672299,-3.089557,0.13227804,27.451456,5.4181633,-0.92785573,2.0,0.83637816,0.00072135276,4.953561,0.118951276,0.20187499,0.754063,-0.08231511,0.23431371,1.8349221,2.4432924,uric_acid
0.11407748,0.1774501,0.694467,-0.08431178,166.0,0.13345796,9.025862e-05,0.021873452,57.03587,261.0,3.1695611,1.8594761,2.4600487,1.220734,0.79809976,11.0,0.694467,0.046092186,63.956833,0.7577674,0.2465296,1.1274735,0.05551746,-0.06966896,9.025862e-05,0.021873452,0.06014322,-0.00011096442,1.0661157,-0.37260288,-3.0117004,0.12243187,22.251106,5.4910793,0.9198397,2.0,0.7787788,-0.007345266,5.6353865,0.11407748,0.1774501,0.694467,-0.08431178,0.21095547,1.8594761,2.4600487,ascorbic_acid
0.11060093,0.17768495,0.6938778,-0.07079323,162.0,0.13477844,-3.62831e-05,0.02216558,55.306377,263.0,3.1851285,1.8293825,2.330763,1.2135743,0.8480093,17.0,0.6938778,0.054108217,65.917595,0.7452408,0.24183905,1.1838198,0.06335846,-0.073671326,-3.62831e-05,0.02216558,0.059621587,-4.4290726e-05,0.90839696,-0.34707487,-3.038456,0.12089459,21.902254,5.4788933,0.5190381,2.0,0.764671,0.009355675,5.6279383,0.11060093,0.17768495,0.6938778,-0.07079323,0.20929527,1.8293825,2.330763,ascorbic_acid
0.10420856,0.21494566,0.9055299,-0.09622155,170.0,0.12528199,0.000101893675,0.022502605,52.10823,298.0,2.798521,2.3357902,4.4450426,1.294278,0.70277095,15.0,0.9055299,0.19438878,52.09027,1.0013481,0.23534513,0.74711937,0.07120252,-0.07174504,0.000101893675,0.022502605,0.050667215,-0.00015075832,1.0661157,0.2020192,-3.2883637,0.11769659,28.53053,5.2369604,-0.12224449,2.0,1.0017514,-0.0005963141,4.6523385,0.10420856,0.21494566,0.9055299,-0.09622155,0.23887457,2.3357902,4.4450426,dopamine
0.120050445,0.20145614,0.82947934,-0.07196462,163.0,0.1516336,-0.00014939782,0.0222416,60.068336,360.0,3.1050029,1.8262887,2.4965727,1.2382214,0.80829215,12.0,0.82947934,0.4428858,54.701893,0.89770406,0.2686783,0.5901285,0.07099427,-0.066800766,-0.00014939782,0.0222416,0.05844967,6.797949e-06,0.9230769,0.9784618,-3.0464396,0.1339827,27.498344,5.44161,-0.33466935,2.0,0.90144396,0.0054937075,4.963859,0.120050445,0.20145614,0.82947934,-0.07196462,0.23451373,1.8262887,2.4965727,uric_acid
0.11986454,0.2034079,0.77781534,-0.077417776,159.0,0.13949881,0.00031615273,0.023264682,59.909733,358.0,3.1173487,1.8339094,2.4054081,1.2388715,0.7604598,12.0,0.77781534,0.43486974,60.91765,0.846714,0.26303762,0.52988744,0.0758564,-0.072589464,0.00031615273,0.023264682,0.06527197,0.00011776867,0.984127,1.0661961,-3.162448,0.13192949,27.871141,5.389387,0.98396796,2.0,0.85523313,0.0029694752,4.9162297,0.11986454,0.2034079,0.77781534,-0.077417776,0.23609804,1.8339094,2.4054081,uric_acid
0.11418059,0.18011256,0.67826694,-0.08185013,159.0,0.12733132,-0.00020818823,0.02216746,57.09425,254.0,3.2085366,1.8037348,2.2395406,1.2278398,0.7996513,21.0,0.67826694,0.018036073,66.89679,0.7421542,0.24906215,0.8924335,0.07565377,-0.103161395,-0.00020818823,0.02216746,0.08065979,0.00028454026,0.96850395,-0.54212815,-3.0366206,0.12436636,22.73887,5.4929214,0.7915832,2.0,0.76011705,-0.0035961196,5.5520835,0.11418059,0.18011256,0.67826694,-0.08185013,0.2132551,1.8037348,2.2395406,ascorbic_acid
0.11791758,0.20347233,0.76879925,-0.08807675,170.0,0.14090408,3.673209e-05,0.021309204,58.96732,357.0,3.131568,1.8315579,2.4508748,1.2633082,0.7813555,17.0,0.76879925,0.4308617,61.096085,0.84361774,0.2646872,0.51460505,0.051663365,-0.061556816,3.673209e-05,0.021309204,0.04774778,-0.00015127288,1.0408163,0.9950542,-3.1185532,0.13215685,27.652773,5.4057317,-0.7875751,2.0,0.856876,0.01568492,4.914673,0.11791758,0.20347233,0.76879925,-0.08807675,0.23517132,1.8315579,2.4508748,uric_acid
0.14928575,0.26421833,1.0381274,-0.08615174,164.0,0.16160557,9.790976e-05,0.022913255,74.632965,312.0,2.9217625,2.1086028,3.3272984,1.4023851,0.8413527,18.0,1.0381274,0.250501,59.665314,1.1018738,0.31724793,0.79142845,0.061508413,-0.069665454,9.790976e-05,0.022913255,0.060530286,8.19418e-06,1.0746888,0.18572055,-2.9911156,0.15869108,46.048782,5.3087463,-0.8236473,2.0,1.1242791,-0.017689131,3.7847486,0.14928575,0.26421833,1.0381274,-0.08615174,0.3034758,2.1086028,3.3272984,glucose
0.14753735,0.26176882,1.0209315,-0.08217615,157.0,0.16136335,0.00013474305,0.023282817,73.76411,307.0,2.955811,2.071967,3.158088,1.3623965,0.8204308,10.0,1.0209315,0.23046093,59.322098,1.0848706,0.31677878,0.6374347,0.077954255,-0.058318753,0.00013474305,0.023282817,0.0483428,-1.6994658e-05,1.0242915,0.14017776,-2.9850688,0.15782799,45.14509,5.31264,0.6673347,2.0,1.1031076,-0.009367229,3.8201647,0.14753735,0.26176882,1.0209315,-0.08217615,0.30048326,2.071967,3.158088,glucose
0.14760976,0.26461476,1.0432637,-0.07683184,159.0,0.17206986,-0.00014060218,0.023756608,73.79687,314.0,2.9752502,2.1005151,3.3066869,1.3689078,0.79241025,14.0,1.0432637,0.25851703,59.588997,1.1187849,0.32001773,0.851282,0.06695681,-0.093150996,-0.00014060218,0.023756608,0.055079736,-0.00020049523,0.93050194,0.14465015,-2.8746421,0.15999141,45.904808,5.3412924,0.9358717,2.0,1.1200955,-0.0071483143,3.7790785,0.14760976,0.26461476,1.0432637,-0.07683184,0.30300102,2.1005151,3.3066869,glucose
0.11917698,0.20395087,0.79112124,-0.08009186,163.0,0.14535405,-5.1253526e-05,0.021918857,59.565132,365.0,3.0986757,1.848544,2.5364647,1.2514311,0.7639544,17.0,0.79112124,0.46292585,60.007404,0.851014,0.26618123,0.6888719,0.06548623,-0.055286426,-5.1253526e-05,0.021918857,0.049578432,0.00016704,0.96850395,0.91927075,-3.0865853,0.13300887,27.899553,5.413985,0.8076152,2.0,0.87121314,0.0023924254,4.9031415,0.11917698,0.20395087,0.79112124,-0.08009186,0.23621835,1.848544,2.5364647,uric_acid
0.105826996,0.2142413,0.9003783,-0.10453477,165.0,0.13081077,-0.00015158214,0.023357837,52.90891,299.0,2.818751,2.3403087,4.4323597,1.3130504,0.78998166,16.0,0.9003783,0.19839679,50.934765,0.9797663,0.23708105,0.8023913,0.063964814,-0.074998856,-0.00015158214,0.023357837,0.06475036,-0.00010825033,0.9920319,0.2578639,-3.243686,0.11822147,28.549343,5.250397,0.6633267,2.0,1.0049131,-0.0004605921,4.667634,0.105826996,0.2142413,0.9003783,-0.10453477,0.2389533,2.3403087,4.4323597,dopamine
0.11364077,0.18076243,0.71509093,-0.07770721,159.0,0.14882338,0.0001453191,0.022298047,56.826077,262.0,3.1959178,1.8403683,2.3930268,1.2189441,0.80634695,12.0,0.71509093,0.0501002,64.09293,0.7801104,0.24632993,1.1751957,0.06708931,-0.05627351,0.0001453191,0.022298047,0.050845705,3.2174703e-05,0.93050194,-0.44303513,-3.0327399,0.12330664,22.79464,5.477563,0.47094187,2.0,0.79279816,-0.011993227,5.5321226,0.11364077,0.18076243,0.71509093,-0.07770721,0.21351646,1.8403683,2.3930268,ascorbic_acid
0.10521438,0.21267955,0.90485424,-0.08755179,166.0,0.1367449,-9.214646e-05,0.023261081,52.64679,300.0,2.842361,2.3371015,4.461534,1.3157849,0.7885333,11.0,0.90485424,0.20240481,49.465878,0.9797355,0.2356835,0.84078115,0.07944567,-0.10428667,-9.214646e-05,0.023261081,0.06262158,-0.00035479284,0.93050194,0.15812819,-3.241988,0.11780521,28.151327,5.2557144,0.7915832,2.0,0.992406,-0.0076116454,4.7019095,0.10521438,0.21267955,0.90485424,-0.08755179,0.2372818,2.3371015,4.461534,dopamine
